0.0,0.0,1.0
1.2246467991473532E-16,0.0,-1.0
0.49999999999999994,0.0,0.8660254037844387
-0.49999999999999994,-0.0,0.8660254037844387
3.0616169978683824E-17,0.49999999999999994,0.8660254037844387
-3.0616169978683824E-17,-0.49999999999999994,0.8660254037844387
-0.49999999999999994,6.123233995736765E-17,0.8660254037844387
0.49999999999999994,-6.123233995736765E-17,0.8660254037844387
-9.184850993605147E-17,-0.49999999999999994,0.8660254037844387
9.184850993605147E-17,0.49999999999999994,0.8660254037844387
0.8660254037844386,0.0,0.5000000000000001
-0.8660254037844386,-0.0,0.5000000000000001
0.6123724356957946,0.6123724356957945,0.5000000000000001
-0.6123724356957946,-0.6123724356957945,0.5000000000000001
5.302876193624534E-17,0.8660254037844386,0.5000000000000001
-5.302876193624534E-17,-0.8660254037844386,0.5000000000000001
-0.6123724356957945,0.6123724356957946,0.5000000000000001
0.6123724356957945,-0.6123724356957946,0.5000000000000001
-0.8660254037844386,1.0605752387249068E-16,0.5000000000000001
0.8660254037844386,-1.0605752387249068E-16,0.5000000000000001
-0.6123724356957946,-0.6123724356957945,0.5000000000000001
0.6123724356957946,0.6123724356957945,0.5000000000000001
-1.5908628580873602E-16,-0.8660254037844386,0.5000000000000001
1.5908628580873602E-16,0.8660254037844386,0.5000000000000001
0.6123724356957944,-0.6123724356957946,0.5000000000000001
-0.6123724356957944,0.6123724356957946,0.5000000000000001
1.0,0.0,6.123233995736766E-17
0.8660254037844387,0.49999999999999994,6.123233995736766E-17
0.5000000000000001,0.8660254037844386,6.123233995736766E-17
6.123233995736766E-17,1.0,6.123233995736766E-17
-0.4999999999999999,0.8660254037844389,6.123233995736767E-17
-0.8660254037844385,0.5000000000000003,6.123233995736766E-17
-1.0,5.66553889764798E-16,6.123233995736766E-17
-0.866025403784439,-0.4999999999999994,6.123233995736766E-17
-0.5000000000000004,-0.8660254037844385,6.123233995736766E-17
-1.8369701987210297E-16,-1.0,6.123233995736766E-17
0.5000000000000001,-0.8660254037844386,6.123233995736766E-17
0.8660254037844388,-0.49999999999999967,6.123233995736766E-17
